Movement:1, 22/05/2018, 12:35:42, -3.873363, 52.401565, -3.873527, 52.401836, 32.122248m, 2s, 16.061124m/s, Moving
Movement:2, 22/05/2018, 12:35:44, -3.869875, 52.397815, -3.873363, 52.401565, 479.451851m, 2s, 239.725925m/s, Moving
Movement:3, 22/05/2018, 12:35:45, -3.869870, 52.397804, -3.869875, 52.397815, 1.269317m, 1s, 1.269317m/s, Moving
Movement:4, 22/05/2018, 12:35:46, -3.869868, 52.397792, -3.869870, 52.397804, 1.341221m, 1s, 1.341221m/s, Moving
Movement:5, 22/05/2018, 12:35:47, -3.869895, 52.397800, -3.869868, 52.397792, 2.036468m, 1s, 2.036468m/s, Moving
Movement:6, 22/05/2018, 12:36:07, -3.869887, 52.397708, -3.869895, 52.397800, 10.244323m, 20s, 0.512216m/s, Moving
Movement:7, 22/05/2018, 12:36:09, -3.869888, 52.397697, -3.869887, 52.397708, 1.225025m, 2s, 0.612512m/s, Moving
Movement:8, 00/00/0000, 00:00:00, 0.000000, 0.000000, -3.869888, 52.397697, 5837538.444048m, 45369s, 128.667999m/s, Moving
Movement:9, 22/05/2018, 12:36:24, -3.869675, 52.397502, 0.000000, 0.000000, 5837515.610222m, 45384s, 128.624969m/s, Moving
Movement:10, 22/05/2018, 12:36:25, -3.869673, 52.397483, -3.869675, 52.397502, 2.117057m, 1s, 2.117057m/s, Moving
Movement:11, 22/05/2018, 12:36:26, -3.869685, 52.397476, -3.869673, 52.397483, 1.126389m, 1s, 1.126389m/s, Moving
Movement:12, 22/05/2018, 12:36:27, -3.869698, 52.397480, -3.869685, 52.397476, 0.987834m, 1s, 0.987834m/s, Moving
Movement:13, 22/05/2018, 12:36:28, -3.869707, 52.397491, -3.869698, 52.397480, 1.367100m, 1s, 1.367100m/s, Moving
Movement:14, 22/05/2018, 12:36:29, -3.869712, 52.397495, -3.869707, 52.397491, 0.559389m, 1s, 0.559389m/s, Moving
Movement:15, 22/05/2018, 12:36:30, -3.869722, 52.397506, -3.869712, 52.397495, 1.398724m, 1s, 1.398724m/s, Moving
Movement:16, 22/05/2018, 12:36:31, -3.869737, 52.397525, -3.869722, 52.397506, 2.345058m, 1s, 2.345058m/s, Moving
Movement:17, 22/05/2018, 12:36:32, -3.869752, 52.397533, -3.869737, 52.397525, 1.351701m, 1s, 1.351701m/s, Moving
Movement:18, 22/05/2018, 12:36:34, -3.869770, 52.397560, -3.869752, 52.397533, 3.241158m, 2s, 1.620579m/s, Moving
Movement:19, 22/05/2018, 12:36:35, -3.869773, 52.397571, -3.869770, 52.397560, 1.239965m, 1s, 1.239965m/s, Moving
Movement:20, 22/05/2018, 12:36:36, -3.869785, 52.397586, -3.869773, 52.397571, 1.856035m, 1s, 1.856035m/s, Moving
Movement:21, 22/05/2018, 12:36:48, -3.869840, 52.397670, -3.869785, 52.397586, 10.058231m, 12s, 0.838186m/s, Moving
Movement:22, 22/05/2018, 12:36:49, -3.869843, 52.397678, -3.869840, 52.397670, 0.912550m, 1s, 0.912550m/s, Moving
Movement:23, 22/05/2018, 12:36:50, -3.869845, 52.397674, -3.869843, 52.397678, 0.465019m, 1s, 0.465019m/s, Moving
Movement:24, 22/05/2018, 12:37:14, -3.869873, 52.397720, -3.869845, 52.397674, 5.456370m, 24s, 0.227349m/s, Moving
Movement:25, 22/05/2018, 12:37:15, -3.869872, 52.397716, -3.869873, 52.397720, 0.449925m, 1s, 0.449925m/s, Moving
Movement:26, 22/05/2018, 12:37:16, -3.869870, 52.397708, -3.869872, 52.397716, 0.899850m, 1s, 0.899850m/s, Moving
Movement:27, 22/05/2018, 12:37:17, -3.869873, 52.397716, -3.869870, 52.397708, 0.912550m, 1s, 0.912550m/s, Moving
Movement:28, 22/05/2018, 12:37:23, -3.869867, 52.397712, -3.869873, 52.397716, 0.602953m, 6s, 0.100492m/s, Moving
Movement:29, 22/05/2018, 12:37:24, -3.869863, 52.397708, -3.869867, 52.397712, 0.521041m, 1s, 0.521041m/s, Moving
Movement:30, 22/05/2018, 12:37:25, -3.869865, 52.397712, -3.869863, 52.397708, 0.465019m, 1s, 0.465019m/s, Moving
Movement:31, 00/00/0000, 00:00:00, 0.000000, 0.000000, -3.869865, 52.397712, 5837539.973169m, 45445s, 128.452855m/s, Moving
Movement:32, 22/05/2018, 12:37:39, -3.869862, 52.397636, 0.000000, 0.000000, 5837531.535674m, 45459s, 128.413109m/s, Moving
Movement:33, 22/05/2018, 12:37:40, -3.869865, 52.397632, -3.869862, 52.397636, 0.489142m, 1s, 0.489142m/s, Moving
Movement:34, 22/05/2018, 12:37:42, -3.869882, 52.397655, -3.869865, 52.397632, 2.805551m, 2s, 1.402775m/s, Moving
Movement:35, 22/05/2018, 12:37:43, -3.869892, 52.397666, -3.869882, 52.397655, 1.398723m, 1s, 1.398723m/s, Moving
Movement:36, 22/05/2018, 12:37:44, -3.869900, 52.397678, -3.869892, 52.397666, 1.440514m, 1s, 1.440514m/s, Moving
Movement:37, 22/05/2018, 12:37:45, -3.869908, 52.397686, -3.869900, 52.397678, 1.042082m, 1s, 1.042082m/s, Moving
Movement:38, 22/05/2018, 12:37:46, -3.869918, 52.397697, -3.869908, 52.397686, 1.398723m, 1s, 1.398723m/s, Moving
Movement:39, 22/05/2018, 12:37:47, -3.869928, 52.397705, -3.869918, 52.397697, 1.118776m, 1s, 1.118776m/s, Moving
Movement:40, 22/05/2018, 12:37:48, -3.869937, 52.397716, -3.869928, 52.397705, 1.367099m, 1s, 1.367099m/s, Moving
Movement:41, 22/05/2018, 12:37:50, -3.869958, 52.397720, -3.869937, 52.397716, 1.492629m, 2s, 0.746314m/s, Moving
Movement:42, 22/05/2018, 12:37:52, -3.869990, 52.397743, -3.869958, 52.397720, 3.354792m, 2s, 1.677396m/s, Moving
Movement:43, 22/05/2018, 12:37:53, -3.870000, 52.397750, -3.869990, 52.397743, 1.032566m, 1s, 1.032566m/s, Moving
Movement:44, 22/05/2018, 12:37:54, -3.870012, 52.397762, -3.870000, 52.397750, 1.563123m, 1s, 1.563123m/s, Moving
Movement:45, 22/05/2018, 12:37:55, -3.870023, 52.397769, -3.870012, 52.397762, 1.078362m, 1s, 1.078362m/s, Moving
Movement:46, 22/05/2018, 12:37:56, -3.870035, 52.397781, -3.870023, 52.397769, 1.563123m, 1s, 1.563123m/s, Moving
Movement:47, 22/05/2018, 12:37:57, -3.870048, 52.397789, -3.870035, 52.397781, 1.252714m, 1s, 1.252714m/s, Moving
Movement:48, 22/05/2018, 12:56:33, -3.869725, 52.397823, -3.870048, 52.397789, 22.238752m, 1116s, 0.019927m/s, Foraging
Movement:49, 22/05/2018, 13:01:22, -3.869125, 52.398681, -3.869725, 52.397823, 103.727309m, 289s, 0.358918m/s, Moving
Movement:50, 22/05/2018, 13:01:23, -3.869212, 52.398620, -3.869125, 52.398681, 8.991633m, 1s, 8.991633m/s, Moving
Movement:51, 22/05/2018, 13:01:25, -3.869265, 52.398551, -3.869212, 52.398620, 8.473311m, 2s, 4.236656m/s, Moving
Movement:52, 22/05/2018, 13:01:26, -3.869338, 52.398445, -3.869265, 52.398551, 12.784999m, 1s, 12.784999m/s, Moving
Movement:53, 22/05/2018, 13:01:27, -3.869360, 52.398399, -3.869338, 52.398445, 5.328308m, 1s, 5.328308m/s, Moving
Movement:54, 22/05/2018, 13:01:28, -3.869398, 52.398376, -3.869360, 52.398399, 3.631510m, 1s, 3.631510m/s, Moving
Movement:55, 22/05/2018, 13:01:29, -3.869425, 52.398349, -3.869398, 52.398376, 3.517013m, 1s, 3.517013m/s, Moving
Movement:56, 22/05/2018, 13:01:37, -3.869560, 52.398307, -3.869425, 52.398349, 10.281331m, 8s, 1.285166m/s, Moving
Movement:57, 22/05/2018, 13:01:38, -3.869573, 52.398300, -3.869560, 52.398307, 1.176354m, 1s, 1.176354m/s, Moving
Movement:58, 22/05/2018, 13:01:39, -3.869587, 52.398292, -3.869573, 52.398300, 1.301370m, 1s, 1.301370m/s, Moving
Movement:59, 22/05/2018, 13:01:40, -3.869590, 52.398300, -3.869587, 52.398292, 0.912549m, 1s, 0.912549m/s, Moving
Movement:60, 22/05/2018, 13:01:50, -3.869795, 52.398078, -3.869590, 52.398300, 28.334036m, 10s, 2.833404m/s, Moving
Movement:61, 22/05/2018, 13:01:51, -3.869832, 52.398036, -3.869795, 52.398078, 5.302135m, 1s, 5.302135m/s, Moving
Movement:62, 22/05/2018, 13:01:52, -3.869843, 52.398017, -3.869832, 52.398036, 2.240652m, 1s, 2.240652m/s, Moving
Movement:63, 22/05/2018, 13:01:53, -3.869850, 52.398010, -3.869843, 52.398017, 0.911820m, 1s, 0.911820m/s, Moving
Movement:64, 22/05/2018, 13:02:44, -3.869795, 52.397926, -3.869850, 52.398010, 10.058220m, 51s, 0.197220m/s, Moving
Movement:65, 22/05/2018, 13:02:45, -3.869797, 52.397930, -3.869795, 52.397926, 0.465019m, 1s, 0.465019m/s, Moving
Movement:66, 22/05/2018, 13:02:46, -3.869798, 52.397926, -3.869797, 52.397930, 0.449925m, 1s, 0.449925m/s, Moving
Movement:67, 22/05/2018, 13:07:03, -3.869777, 52.397884, -3.869798, 52.397926, 4.882698m, 257s, 0.018999m/s, Foraging
Movement:68, 24/05/2018, 06:02:06, -3.993566, 52.438987, -3.869777, 52.397884, 9558.467646m, 25497s, 0.374886m/s, Moving
Movement:69, 29/05/2018, 01:02:10, -3.609955, 52.254451, -3.993566, 52.438987, 33166.818773m, 17996s, 1.843011m/s, Moving
Movement:70, 29/05/2018, 01:02:11, -3.609925, 52.254421, -3.609955, 52.254451, 3.911251m, 1s, 3.911251m/s, Moving
Movement:71, 29/05/2018, 01:02:13, -3.609940, 52.254409, -3.609925, 52.254421, 1.680168m, 2s, 0.840084m/s, Moving
Movement:72, 29/05/2018, 01:02:14, -3.609947, 52.254394, -3.609940, 52.254409, 1.734648m, 1s, 1.734648m/s, Moving
Movement:73, 29/05/2018, 01:02:15, -3.609945, 52.254402, -3.609947, 52.254394, 0.899916m, 1s, 0.899916m/s, Moving
Movement:74, 29/05/2018, 01:02:16, -3.609943, 52.254405, -3.609945, 52.254402, 0.360295m, 1s, 0.360295m/s, Moving
Movement:75, 29/05/2018, 01:02:18, -3.609935, 52.254409, -3.609943, 52.254405, 0.703110m, 2s, 0.351555m/s, Moving
Movement:76, 29/05/2018, 01:02:20, -3.609958, 52.254417, -3.609935, 52.254409, 1.800654m, 2s, 0.900327m/s, Moving
Movement:77, 29/05/2018, 01:02:21, -3.609967, 52.254421, -3.609958, 52.254417, 0.757053m, 1s, 0.757053m/s, Moving
Movement:78, 29/05/2018, 01:02:22, -3.609977, 52.254425, -3.609967, 52.254421, 0.813120m, 1s, 0.813120m/s, Moving
Movement:79, 29/05/2018, 01:02:23, -3.609983, 52.254428, -3.609977, 52.254425, 0.527332m, 1s, 0.527332m/s, Moving
Movement:80, 29/05/2018, 01:02:24, -3.609990, 52.254432, -3.609983, 52.254428, 0.651815m, 1s, 0.651815m/s, Moving
Movement:81, 29/05/2018, 01:02:26, -3.609987, 52.254489, -3.609990, 52.254432, 6.341400m, 2s, 3.170700m/s, Moving
Movement:82, 29/05/2018, 01:02:31, -3.609997, 52.254497, -3.609987, 52.254489, 1.120111m, 5s, 0.224022m/s, Moving
Movement:83, 29/05/2018, 01:02:33, -3.609995, 52.254501, -3.609997, 52.254497, 0.465148m, 2s, 0.232574m/s, Moving
Movement:84, 29/05/2018, 01:02:35, -3.609997, 52.254505, -3.609995, 52.254501, 0.465148m, 2s, 0.232574m/s, Moving
Movement:85, 29/05/2018, 01:02:37, -3.610000, 52.254508, -3.609997, 52.254505, 0.391125m, 2s, 0.195562m/s, Moving
Movement:86, 29/05/2018, 01:02:38, -3.609998, 52.254512, -3.610000, 52.254508, 0.465148m, 1s, 0.465148m/s, Moving
Movement:87, 29/05/2018, 01:02:41, -3.610000, 52.254508, -3.609998, 52.254512, 0.465148m, 3s, 0.155049m/s, Moving
Movement:88, 29/05/2018, 01:11:07, -3.610355, 52.254798, -3.610000, 52.254508, 40.295778m, 506s, 0.079636m/s, Moving
Movement:89, 29/05/2018, 01:15:46, -3.610018, 52.254447, -3.610355, 52.254798, 45.271349m, 279s, 0.162263m/s, Moving
Movement:90, 29/05/2018, 01:21:25, -3.610012, 52.254379, -3.610018, 52.254447, 7.572277m, 339s, 0.022337m/s, Moving
Movement:91, 29/05/2018, 01:26:04, -3.610007, 52.254417, -3.610012, 52.254379, 4.239092m, 279s, 0.015194m/s, Foraging
Movement:92, 29/05/2018, 01:30:43, -3.610072, 52.254371, -3.610007, 52.254417, 6.763046m, 279s, 0.024240m/s, Moving
Movement:93, 29/05/2018, 01:36:22, -3.610037, 52.254482, -3.610072, 52.254371, 12.570463m, 339s, 0.037081m/s, Moving
Movement:94, 29/05/2018, 01:41:00, -3.610007, 52.254421, -3.610037, 52.254482, 7.083615m, 278s, 0.025481m/s, Moving
Movement:95, 29/05/2018, 01:51:18, -3.610005, 52.254451, -3.610007, 52.254421, 3.338625m, 618s, 0.005402m/s, Foraging
Movement:96, 29/05/2018, 01:55:56, -3.610057, 52.254398, -3.610005, 52.254451, 6.874584m, 278s, 0.024729m/s, Moving
Movement:97, 29/05/2018, 02:01:38, -3.610033, 52.254386, -3.610057, 52.254398, 2.109329m, 342s, 0.006168m/s, Foraging
Movement:98, 29/05/2018, 02:01:39, -3.610020, 52.254360, -3.610033, 52.254386, 3.023460m, 1s, 3.023460m/s, Moving
Movement:99, 29/05/2018, 02:01:41, -3.610013, 52.254364, -3.610020, 52.254360, 0.651816m, 2s, 0.325908m/s, Moving
Movement:100, 29/05/2018, 02:01:42, -3.610023, 52.254348, -3.610013, 52.254364, 1.904888m, 1s, 1.904888m/s, Moving
Movement:101, 29/05/2018, 02:01:43, -3.610017, 52.254333, -3.610023, 52.254348, 1.717199m, 1s, 1.717199m/s, Moving
Movement:102, 29/05/2018, 02:01:44, -3.610020, 52.254348, -3.610017, 52.254333, 1.680378m, 1s, 1.680378m/s, Moving
Movement:103, 29/05/2018, 02:01:45, -3.610027, 52.254360, -3.610020, 52.254348, 1.416861m, 1s, 1.416861m/s, Moving
Movement:104, 29/05/2018, 02:01:46, -3.610025, 52.254364, -3.610027, 52.254360, 0.465148m, 1s, 0.465148m/s, Moving
Movement:105, 29/05/2018, 02:01:47, -3.610023, 52.254367, -3.610025, 52.254364, 0.360295m, 1s, 0.360295m/s, Moving
Movement:106, 29/05/2018, 02:01:48, -3.610022, 52.254371, -3.610023, 52.254367, 0.449958m, 1s, 0.449958m/s, Moving
Movement:107, 29/05/2018, 02:01:49, -3.610020, 52.254375, -3.610022, 52.254371, 0.465148m, 1s, 0.465148m/s, Moving
Movement:108, 29/05/2018, 02:01:52, -3.610018, 52.254371, -3.610020, 52.254375, 0.465148m, 3s, 0.155049m/s, Moving
Movement:109, 29/05/2018, 02:01:55, -3.610022, 52.254367, -3.610018, 52.254371, 0.521500m, 3s, 0.173833m/s, Moving
Movement:110, 29/05/2018, 02:01:58, -3.610025, 52.254364, -3.610022, 52.254367, 0.391125m, 3s, 0.130375m/s, Moving
Movement:111, 29/05/2018, 02:02:02, -3.610027, 52.254360, -3.610025, 52.254364, 0.465148m, 4s, 0.116287m/s, Moving
Movement:112, 29/05/2018, 02:11:19, -3.610003, 52.254398, -3.610027, 52.254360, 4.530218m, 557s, 0.008133m/s, Foraging
Movement:113, 29/05/2018, 02:15:58, -3.609977, 52.254329, -3.610003, 52.254398, 7.873921m, 279s, 0.028222m/s, Moving
Movement:114, 29/05/2018, 02:21:37, -3.610107, 52.254520, -3.609977, 52.254329, 23.007954m, 339s, 0.067870m/s, Moving
Movement:115, 29/05/2018, 02:26:15, -3.610115, 52.254562, -3.610107, 52.254520, 4.701827m, 278s, 0.016913m/s, Foraging
Movement:116, 29/05/2018, 02:30:53, -3.610090, 52.254592, -3.610115, 52.254562, 3.744823m, 278s, 0.013471m/s, Foraging
Movement:117, 29/05/2018, 02:36:32, -3.610087, 52.254585, -3.610090, 52.254592, 0.804706m, 339s, 0.002374m/s, Foraging
Movement:118, 29/05/2018, 02:41:10, -3.610043, 52.254516, -3.610087, 52.254585, 8.236297m, 278s, 0.029627m/s, Moving
Movement:119, 29/05/2018, 02:45:49, -3.610068, 52.254505, -3.610043, 52.254516, 2.095688m, 279s, 0.007511m/s, Foraging
Movement:120, 29/05/2018, 02:51:28, -3.610097, 52.254520, -3.610068, 52.254505, 2.584298m, 339s, 0.007623m/s, Foraging
Movement:121, 29/05/2018, 02:56:07, -3.610103, 52.254524, -3.610097, 52.254520, 0.603845m, 279s, 0.002164m/s, Foraging
Movement:122, 29/05/2018, 03:00:45, -3.610108, 52.254585, -3.610103, 52.254524, 6.791424m, 278s, 0.024430m/s, Moving
Movement:123, 29/05/2018, 03:00:46, -3.610136, 52.254547, -3.610108, 52.254585, 4.635362m, 1s, 4.635362m/s, Moving
Movement:124, 29/05/2018, 03:00:47, -3.610150, 52.254520, -3.610136, 52.254547, 3.149875m, 1s, 3.149875m/s, Moving
Movement:125, 29/05/2018, 03:00:48, -3.610148, 52.254486, -3.610150, 52.254520, 3.783078m, 1s, 3.783078m/s, Moving
Movement:126, 29/05/2018, 03:00:49, -3.610083, 52.254436, -3.610148, 52.254486, 7.105394m, 1s, 7.105394m/s, Moving
Movement:127, 29/05/2018, 03:00:50, -3.610155, 52.254451, -3.610083, 52.254436, 5.176988m, 1s, 5.176988m/s, Moving
Movement:128, 29/05/2018, 03:00:52, -3.610147, 52.254409, -3.610155, 52.254451, 4.701827m, 2s, 2.350914m/s, Moving
Movement:129, 29/05/2018, 03:00:53, -3.610150, 52.254379, -3.610147, 52.254409, 3.342092m, 1s, 3.342092m/s, Moving
Movement:130, 29/05/2018, 03:00:54, -3.610105, 52.254505, -3.610150, 52.254379, 14.341490m, 1s, 14.341490m/s, Moving
Movement:131, 29/05/2018, 03:00:55, -3.610120, 52.254467, -3.610105, 52.254505, 4.347018m, 1s, 4.347018m/s, Moving
Movement:132, 29/05/2018, 03:00:56, -3.610118, 52.254436, -3.610120, 52.254467, 3.449730m, 1s, 3.449730m/s, Moving
Movement:133, 29/05/2018, 03:00:57, -3.610127, 52.254417, -3.610118, 52.254436, 2.199731m, 1s, 2.199731m/s, Moving
Movement:134, 29/05/2018, 03:01:00, -3.610122, 52.254375, -3.610127, 52.254417, 4.682572m, 3s, 1.560857m/s, Moving
Movement:135, 29/05/2018, 03:01:02, -3.610125, 52.254547, -3.610122, 52.254375, 19.126618m, 2s, 9.563309m/s, Moving
Movement:136, 29/05/2018, 03:01:04, -3.610118, 52.254543, -3.610125, 52.254547, 0.651814m, 2s, 0.325907m/s, Moving
Movement:137, 29/05/2018, 03:01:12, -3.610125, 52.254539, -3.610118, 52.254543, 0.651814m, 8s, 0.081477m/s, Moving
Movement:138, 29/05/2018, 03:01:13, -3.610123, 52.254535, -3.610125, 52.254539, 0.465148m, 1s, 0.465148m/s, Moving
Movement:139, 29/05/2018, 03:01:14, -3.610118, 52.254531, -3.610123, 52.254535, 0.560055m, 1s, 0.560055m/s, Moving
Movement:140, 29/05/2018, 03:01:19, -3.610113, 52.254528, -3.610118, 52.254531, 0.476563m, 5s, 0.095313m/s, Moving
Movement:141, 29/05/2018, 03:01:21, -3.610112, 52.254524, -3.610113, 52.254528, 0.449958m, 2s, 0.224979m/s, Moving
Movement:142, 29/05/2018, 03:01:33, -3.610123, 52.254531, -3.610112, 52.254524, 1.080039m, 12s, 0.090003m/s, Moving
Movement:143, 29/05/2018, 03:11:28, -3.610142, 52.254623, -3.610123, 52.254531, 10.311361m, 595s, 0.017330m/s, Foraging
Movement:144, 29/05/2018, 03:16:07, -3.610240, 52.254741, -3.610142, 52.254623, 14.719334m, 279s, 0.052757m/s, Moving
Movement:145, 29/05/2018, 03:20:46, -3.610255, 52.254596, -3.610240, 52.254741, 16.155561m, 279s, 0.057905m/s, Moving
Movement:146, 29/05/2018, 03:26:24, -3.610215, 52.254570, -3.610255, 52.254596, 3.971344m, 338s, 0.011750m/s, Foraging
Movement:147, 29/05/2018, 03:31:03, -3.610338, 52.254703, -3.610215, 52.254570, 16.994396m, 279s, 0.060912m/s, Moving
Movement:148, 29/05/2018, 03:35:41, -3.610163, 52.254547, -3.610338, 52.254703, 21.042641m, 278s, 0.075693m/s, Moving
Movement:149, 29/05/2018, 03:41:20, -3.610290, 52.254741, -3.610163, 52.254547, 23.239486m, 339s, 0.068553m/s, Moving
Movement:150, 29/05/2018, 03:45:59, -3.609978, 52.254558, -3.610290, 52.254741, 29.412447m, 279s, 0.105421m/s, Moving
Movement:151, 29/05/2018, 03:51:37, -3.610103, 52.254592, -3.609978, 52.254558, 9.310674m, 338s, 0.027546m/s, Moving
Movement:152, 29/05/2018, 03:56:16, -3.610877, 52.254711, -3.610103, 52.254592, 54.321150m, 279s, 0.194699m/s, Moving
Movement:153, 29/05/2018, 04:00:55, -3.610548, 52.254871, -3.610877, 52.254711, 28.601325m, 279s, 0.102514m/s, Moving
Movement:154, 29/05/2018, 04:00:56, -3.610270, 52.254714, -3.610548, 52.254871, 25.745782m, 1s, 25.745782m/s, Moving
Movement:155, 29/05/2018, 04:00:58, -3.610278, 52.254718, -3.610270, 52.254714, 0.703107m, 2s, 0.351553m/s, Moving
Movement:156, 29/05/2018, 04:00:59, -3.610275, 52.254714, -3.610278, 52.254718, 0.489417m, 1s, 0.489417m/s, Moving
Movement:157, 29/05/2018, 04:01:01, -3.610277, 52.254707, -3.610275, 52.254714, 0.790180m, 2s, 0.395090m/s, Moving
Movement:158, 29/05/2018, 04:01:05, -3.610275, 52.254703, -3.610277, 52.254707, 0.465147m, 4s, 0.116287m/s, Moving
Movement:159, 29/05/2018, 04:01:06, -3.610270, 52.254695, -3.610275, 52.254703, 0.952443m, 1s, 0.952443m/s, Moving
Movement:160, 29/05/2018, 04:01:07, -3.610265, 52.254692, -3.610270, 52.254695, 0.476562m, 1s, 0.476562m/s, Moving
Movement:161, 29/05/2018, 04:01:09, -3.610262, 52.254688, -3.610265, 52.254692, 0.489417m, 2s, 0.244708m/s, Moving
Movement:162, 29/05/2018, 04:01:10, -3.610263, 52.254692, -3.610262, 52.254688, 0.449958m, 1s, 0.449958m/s, Moving
Movement:163, 29/05/2018, 04:01:11, -3.610267, 52.254688, -3.610263, 52.254692, 0.521499m, 1s, 0.521499m/s, Moving
Movement:164, 29/05/2018, 04:01:12, -3.610268, 52.254692, -3.610267, 52.254688, 0.449958m, 1s, 0.449958m/s, Moving
Movement:165, 29/05/2018, 04:01:14, -3.610270, 52.254695, -3.610268, 52.254692, 0.360294m, 2s, 0.180147m/s, Moving
Movement:166, 29/05/2018, 04:01:15, -3.610268, 52.254699, -3.610270, 52.254695, 0.465147m, 1s, 0.465147m/s, Moving
Movement:167, 29/05/2018, 04:01:17, -3.610267, 52.254695, -3.610268, 52.254699, 0.449958m, 2s, 0.224979m/s, Moving
Movement:168, 29/05/2018, 04:01:20, -3.610263, 52.254692, -3.610267, 52.254695, 0.430594m, 3s, 0.143531m/s, Moving
Movement:169, 29/05/2018, 04:01:21, -3.610262, 52.254688, -3.610263, 52.254692, 0.449958m, 1s, 0.449958m/s, Moving
Movement:170, 29/05/2018, 04:10:39, -3.610272, 52.254684, -3.610262, 52.254688, 0.813116m, 558s, 0.001457m/s, Foraging
Movement:171, 29/05/2018, 04:16:18, -3.610300, 52.254653, -3.610272, 52.254684, 3.938858m, 339s, 0.011619m/s, Foraging
Movement:172, 29/05/2018, 04:26:36, -3.610347, 52.254867, -3.610300, 52.254653, 24.009809m, 618s, 0.038851m/s, Moving
Movement:173, 29/05/2018, 04:31:15, -3.610157, 52.254859, -3.610347, 52.254867, 12.963476m, 279s, 0.046464m/s, Moving
Movement:174, 29/05/2018, 04:35:54, -3.610048, 52.254848, -3.610157, 52.254859, 7.519559m, 279s, 0.026952m/s, Moving
Movement:175, 29/05/2018, 04:41:32, -3.609788, 52.254665, -3.610048, 52.254848, 26.968088m, 338s, 0.079787m/s, Moving
Movement:176, 29/05/2018, 04:46:11, -3.609890, 52.254810, -3.609788, 52.254665, 17.554608m, 279s, 0.062920m/s, Moving
Movement:177, 29/05/2018, 04:50:50, -3.608940, 52.254325, -3.609890, 52.254810, 84.201904m, 279s, 0.301799m/s, Moving
Movement:178, 29/05/2018, 04:56:28, -3.608793, 52.254043, -3.608940, 52.254325, 32.914777m, 338s, 0.097381m/s, Moving
Movement:179, 29/05/2018, 05:01:08, -3.608860, 52.254020, -3.608793, 52.254043, 5.228783m, 280s, 0.018674m/s, Foraging
Movement:180, 29/05/2018, 05:01:10, -3.608862, 52.254024, -3.608860, 52.254020, 0.465148m, 2s, 0.232574m/s, Moving
Movement:181, 29/05/2018, 05:01:12, -3.608863, 52.254028, -3.608862, 52.254024, 0.449958m, 2s, 0.224979m/s, Moving
Movement:182, 29/05/2018, 05:01:14, -3.608865, 52.254032, -3.608863, 52.254028, 0.465148m, 2s, 0.232574m/s, Moving
Movement:183, 29/05/2018, 05:01:15, -3.608870, 52.254024, -3.608865, 52.254032, 0.952445m, 1s, 0.952445m/s, Moving
Movement:184, 29/05/2018, 05:01:16, -3.608872, 52.254032, -3.608870, 52.254024, 0.899916m, 1s, 0.899916m/s, Moving
Movement:185, 29/05/2018, 05:01:17, -3.608877, 52.254028, -3.608872, 52.254032, 0.560058m, 1s, 0.560058m/s, Moving
Movement:186, 29/05/2018, 05:01:18, -3.608880, 52.254024, -3.608877, 52.254028, 0.489418m, 1s, 0.489418m/s, Moving
Movement:187, 29/05/2018, 05:01:19, -3.608888, 52.254043, -3.608880, 52.254024, 2.181755m, 1s, 2.181755m/s, Moving
Movement:188, 29/05/2018, 05:01:20, -3.608903, 52.254051, -3.608888, 52.254043, 1.354192m, 1s, 1.354192m/s, Moving
Movement:189, 29/05/2018, 05:01:21, -3.608900, 52.254047, -3.608903, 52.254051, 0.489418m, 1s, 0.489418m/s, Moving
Movement:190, 29/05/2018, 05:01:23, -3.608902, 52.254055, -3.608900, 52.254047, 0.899916m, 2s, 0.449958m/s, Moving
Movement:191, 29/05/2018, 05:01:24, -3.608897, 52.254051, -3.608902, 52.254055, 0.560058m, 1s, 0.560058m/s, Moving
Movement:192, 29/05/2018, 05:01:25, -3.608890, 52.254043, -3.608897, 52.254051, 1.009135m, 1s, 1.009135m/s, Moving
Movement:193, 29/05/2018, 05:01:27, -3.608887, 52.254039, -3.608890, 52.254043, 0.489418m, 2s, 0.244709m/s, Moving
Movement:194, 29/05/2018, 05:01:28, -3.608885, 52.254043, -3.608887, 52.254039, 0.465148m, 1s, 0.465148m/s, Moving
Movement:195, 29/05/2018, 05:01:30, -3.608888, 52.254039, -3.608885, 52.254043, 0.489418m, 2s, 0.244709m/s, Moving
Movement:196, 29/05/2018, 05:10:52, -3.608835, 52.254058, -3.608888, 52.254039, 4.180765m, 562s, 0.007439m/s, Foraging
Movement:197, 29/05/2018, 05:16:31, -3.608817, 52.254024, -3.608835, 52.254058, 3.974214m, 339s, 0.011723m/s, Foraging
Movement:198, 29/05/2018, 05:21:10, -3.608812, 52.254013, -3.608817, 52.254024, 1.269613m, 279s, 0.004551m/s, Foraging
Movement:199, 29/05/2018, 05:25:49, -3.608857, 52.254047, -3.608812, 52.254013, 4.865782m, 279s, 0.017440m/s, Foraging
Movement:200, 29/05/2018, 05:31:28, -3.608837, 52.254055, -3.608857, 52.254047, 1.626249m, 339s, 0.004797m/s, Foraging
Movement:201, 29/05/2018, 05:36:07, -3.608822, 52.254016, -3.608837, 52.254055, 4.455181m, 279s, 0.015968m/s, Foraging
Movement:202, 29/05/2018, 05:40:45, -3.608828, 52.254009, -3.608822, 52.254016, 0.879008m, 278s, 0.003162m/s, Foraging
